nom	site	passage	campagne	etat	taille	vegetation_cover	connectivite	permanence	Gundlachia_radiata	Drepanotrema_lucidum	Drepanotrema_depressissimum	Drepanotrema_cimex	Drepanotrema_aeruginosum	Aplexa_marmorata	Physa_acuta	Lymnaea_columella	Lymnaea_cubensis	Plesiophysa_guadeloupensis	Biomphalaria_straminea	Biomphalaria_glabrata	Biomphalaria_schrammi	Pomacea_glauca	Pyrgophorus_coronatus	Marisa_cornuarietis	Melanoides_tuberculata_PAP	Melanoides_tuberculata_GOS	Melanoides_tuberculata_FAL	Melanoides_tuberculata_MAD	Melanoides_tuberculata_CPF	Melanoides_tuberculata_SEN	Tarebia_granifera	Neritina_virginea	Eupera_viridans	Indoplanorbis_exustus	Helisoma_duryi
Desbonnes_GV_Sud_1	75	14	9	f	25	5	4	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desbonnes_GV_Sud_1	75	16	10	s	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desbonnes_GV_Sud_1	75	18	11	f	20	0	4	3	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desbonnes_GV_Sud_1	75	20	12	f		NA																													
Desbonnes_GV_Sud_1	75	21	13	f	20	60	4	1	0	0	0	0	0	0	6	0	0	0	5	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0
Desbonnes_GV_Sud_1	75	23	14	f	15	20	4	2	0	0	0	0	0	0	2	2	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Desbonnes_GV_Sud_1	75	25	15	f	20	25	4	3	0	1	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desbonnes_GV_Sud_Sud	76	1	1	f	1	55			0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desbonnes_GV_Sud_Sud	76	4	3	s	0	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Descareaux	77	1	1	f	30	50			0	3	3	0	0	3	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Descareaux	77	2	2	f	20	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Descareaux	77	3	3	f	30	20			0	0	4	0	0	6	0	4	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0
Descareaux	77	5	4	f	40	30	2	2	4	5	7	0	0	2	6	4	0	0	4	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0
Descareaux	77	7	5	f	20	5	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0
Descareaux	77	8	6	f	20	0	2	2	0	1	6	0	1	0	6	0	0	0	4	0	0	0	0	2	4	0	0	0	0	0	0	0	1	0	0
Descareaux	77	10	7	f	30	0	2	2	0	0	2	0	0	0	2	0	2	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0	0
Descareaux	77	12	8	f	15	0	2	2	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0
Descareaux	77	14	9	f	20	30	2	2	0	0	2	0	0	0	4	0	4	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
Descareaux	77	16	10	f	20	15	2	2	0	0	2	0	0	0	3	0	0	0	3	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
Descareaux	77	18	11	f	30	10	2	2	0	0	2	0	0	2	2	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
Descareaux	77	20	12	f		NA																													
Descareaux	77	21	13	f	25	0	4	2	3	0	0	0	0	1	3	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
Descareaux	77	23	14	f	18	25	2	2	0	2	0	0	0	2	2	0	1	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	1	0	0
Descareaux	77	25	15	f	15	20	2	2	0	3	4	0	0	4	2	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0
Deshauteurs_Nord	78	4	3	f	17	100			0	1	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Deshauteurs_Nord	78	5	4	f	15	70	2	3	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Deshauteurs_Nord	78	7	5	f	20	60	3	2	0	0	4	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Deshauteurs_Nord	78	8	6	f	15	40	3	2	0	2	4	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
Deshauteurs_Nord	78	10	7	f	15	65	3	3	0	0	-1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Deshauteurs_Nord	78	12	8	f	15	70	4	3	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Deshauteurs_Nord	78	14	9	f	11	20	4	3	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
Deshauteurs_Nord	78	16	10	f	13	30	4	2	0	0	0	0	0	1	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
Deshauteurs_Nord	78	18	11	f	10	10	3	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Deshauteurs_Nord	78	20	12	f		NA																													
Deshauteurs_Nord	78	21	13	f	10	0	3	3	1	0	0	0	0	0	3	2	0	0	0	0	0	-1	0	0	0	5	0	0	0	0	0	0	-1	0	0
Deshauteurs_Nord	78	23	14	f	10	5	4	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Deshauteurs_Nord	78	25	15	f	15	40	3	3	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Deshauteurs_Sud_1	79	1	1	f	30	65			0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Deshauteurs_Sud_1	79	2	2	f		NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Deshauteurs_Sud_1	79	4	3	f	20	1			0	0	0	0	0	2	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
Deshauteurs_Sud_1	79	5	4	f	20	40	2	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Deshauteurs_Sud_1	79	7	5	f	30	10	3	1	0	2	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
Deshauteurs_Sud_1	79	8	6	f	25	0	3	1	0	3	4	0	0	4	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
Deshauteurs_Sud_1	79	10	7	f	30	5	3	1	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Deshauteurs_Sud_1	79	12	8	f	20	25	4	2	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Deshauteurs_Sud_1	79	14	9	f	20	30	4	2	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Deshauteurs_Sud_1	79	16	10	f	17	7	4	1	0	1	0	0	0	0	3	2	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0
Deshauteurs_Sud_1	79	18	11	f	15	5	3	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0
Deshauteurs_Sud_1	79	20	12	f		NA																													
Deshauteurs_Sud_1	79	21	13	f	15	0	3	3	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Deshauteurs_Sud_1	79	23	14	f	20	0	4	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Deshauteurs_Sud_1	79	25	15	f	30	5	3	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Desire	80	1	1	f	40	79			0	1	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desire	80	4	3	s	0	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desire	80	5	4	f	60	5	4	1	0	1	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desire	80	7	5	f	40	30	4	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desire	80	8	6	f	30	70	4	2	0	0	1	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desire	80	10	7	f	30	80	4	2	0	0	1	0	0	3	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desire	80	12	8	f	25	100	4	3	0	0	2	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desire	80	18	11	f	30	20	4	2	0	0	1	0	0	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desire	80	25	15	f	20	70	4	3	0	7	3	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desmarais	81	4	3	f	30	5			0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desmarais	81	5	4	f	100	10	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desmarais	81	7	5	f	150	30	4	1	0	-1	3	0	0	2	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desmarais	81	8	6	f	50	10	4	2	0	0	4	0	0	4	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desmarais	81	10	7	f	80	30	4	2	0	0	1	0	0	3	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0
Desmarais	81	12	8	f	60	35	4	3	0	0	2	0	0	2	0	0	0	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0
Desmarais	81	16	10	f	80	35	4	2	0	1	1	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0
Desmarais	81	18	11	f	90	20	4	2	0	2	2	0	0	2	0	2	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0
Desmarais	81	25	15	f	35	25	4	2	0	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Desvarieux_Est	82	4	3	f	6	0			0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Desvarieux_Est	82	5	4	f	20	25	4	4	0	1	0	0	0	3	5	3	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0
Desvarieux_Est	82	7	5	f	20	1	4	1	0	-1	0	0	0	2	0	3	0	0	2	0	0	0	0	-1	2	5	0	0	0	0	0	0	0	0	0
Desvarieux_Est	82	8	6	f	20	10	4	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	5	2	0	0	0	0	0	0	0	0	0
Desvarieux_Est	82	10	7	f	10	10	3	2	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0
Desvarieux_Est	82	12	8	f	20	0	3	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0
Desvarieux_Est	82	14	9	f	20	15	4	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	-1	0	0	0	0	0	3	0	0	0	0
Desvarieux_Est	82	16	10	f	10	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0
Desvarieux_Est	82	18	11	f	13	10	4	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0
Desvarieux_Est	82	20	12	f		NA																													
Desvarieux_Est	82	21	13	f		20	4	2	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0
Desvarieux_Est	82	23	14	f	15	10	3	1	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
Desvarieux_Est	82	25	15	f	15	0	4	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	2	0	2	0	0
Desvarieux_Ouest	83	4	3	f	300	100			0	7	6	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desvarieux_Ouest	83	5	4	f	150	5	2	3	0	6	5	0	0	0	3	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desvarieux_Ouest	83	7	5	f	150	10	4	2	0	3	3	0	0	5	5	0	0	0	3	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0
Desvarieux_Ouest	83	8	6	f	60	15	4	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0
Desvarieux_Ouest	83	10	7	f	70	50	4	2	0	0	1	0	0	2	2	0	0	0	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
Desvarieux_Ouest	83	12	8	f	100	90	2	2	0	7	7	0	0	7	7	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Desvarieux_Ouest	83	14	9	f	200	60	4	2	0	2	3	0	0	3	2	0	0	0	3	0	0	1	0	2	-1	0	0	0	0	0	0	0	0	0	0
Desvarieux_Ouest	83	16	10	f	100	45	4	2	0	0	0	0	0	2	0	1	0	0	1	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0
Desvarieux_Ouest	83	18	11	f		NA																													
Desvarieux_Ouest	83	20	12	f		NA																													
Desvarieux_Ouest	83	21	13	f	15	100	4	3	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Devarieux	84	1	1	f		38			0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Devarieux	84	2	2	f	50	76			0	0	5	0	0	3	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Devarieux	84	4	3	f	50	35			0	4	4	0	0	4	0	5	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0
Devarieux	84	5	4	f	40	20	2	2	3	6	6	0	0	2	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Devarieux	84	7	5	f	100	20	4	1	0	0	0	0	0	3	0	3	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Devarieux	84	8	6	f	20	20	4	2	0	2	2	0	0	2	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Devarieux	84	10	7	f	150	15	2	2	0	2	2	0	0	4	0	1	0	0	2	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0
Devarieux	84	12	8	f	70	5	4	2	0	0	1	0	0	1	0	0	0	0	1	0	0	2	0	0	3	0	0	0	0	0	0	0	2	0	0
Devarieux	84	14	9	f	80	10	4	1	0	0	2	0	0	2	1	0	0	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0
Devarieux	84	16	10	f	110	15	3	1	0	2	2	0	0	3	0	2	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	4	0	0
Devarieux	84	18	11	f	60	15	3	1	0	2	3	0	0	3	2	0	0	0	-1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0
Devarieux	84	21	13	f	50	7	2	2	0	0	2	0	0	2	2	1	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0	0	2	0	0
Devarieux	84	23	14	f	50	15	4	1	0	3	0	0	0	3	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	2	0	0
Devarieux	84	25	15	f	60	5	4	2	1	-1	-1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0
Dorot	85	4	3	f	7	15			0	0	0	0	0	5	0	0	0	0	5	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
Dorot	85	5	4	f	25	20	4	1	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dorot	85	7	5	f	20	50	4	1	0	0	4	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dorot	85	8	6	f	20	5	4	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dorot	85	10	7	f	25	25	3	2	0	0	2	0	0	4	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dorot	85	12	8	f	20	5	4	3	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dorot	85	16	10	f	10	10	3	2	0	0	1	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dorot	85	25	15	f	20	20	4	3	0	0	2	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Douville	86	4	3	s	0	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Douville	86	5	4	f	5.5	5	4	4	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Douville	86	7	5	f	5	80	4	3	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Douville	86	8	6	f	5	80	4	3	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Douville	86	10	7	s	0	NA	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Douville	86	12	8	f	8	100	4	4	0	0	6	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Douville	86	14	9	s	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Douville	86	16	10	s	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Douville	86	18	11	f	3	90	4	5	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Douville	86	20	12	s	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Douville	86	21	13	s	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Douville	86	23	14	s	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Douville	86	25	15	f	5	100	4	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dubedou	87	2	2	f	40	10			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dubedou	87	4	3	f	7	0			0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dubedou	87	5	4	f	25	15	4	4	0	4	5	0	3	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dubedou	87	7	5	f	30	1	4	3	0	0	3	0	0	0	2	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dubelloy_(prairie)	88	10	7	f	5	100	3	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dubelloy_(prairie)	88	12	8	f		0	2	4	0	0	2	0	1	3	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Dubelloy_(prairie)	88	14	9	f	15	90	1	3	0	0	5	6	0	1	0	-1	5	0	0	4	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0
Dubelloy_(prairie)	88	16	10	s	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dubelloy_(prairie)	88	18	11	f	50	100	2	4	0	0	3	0	0	2	0	2	2	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
Dubelloy_(prairie)	88	20	12	f		100	2	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Dubelloy_(prairie)	88	21	13	s	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dubelloy_(prairie)	88	23	14	f	5	100	2	3	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Dubelloy_(prairie)	88	25	15	f	30	100	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dubelloy_(source)	89	1	1	f		0			0	0	3	3	0	0	0	3	0	0	0	3	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0
Dubelloy_(source)	89	2	2	f		NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dubelloy_(source)	89	4	3	f	3	0			0	2	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Dubelloy_(source)	89	5	4	f	5	10	2	1	0	2	5	0	0	4	0	0	0	0	0	3	0	2	5	0	5	0	0	0	0	0	0	0	4	0	0
Dubelloy_(source)	89	7	5	f	5	10	3	2	0	4	4	3	0	3	0	4	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Dubelloy_(source)	89	8	6	f	100	50	2	2	0	0	2	0	0	2	0	-1	2	0	0	2	0	2	0	4	2	0	0	0	0	0	0	0	0	0	0
Dubelloy_(source)	89	10	7	f	2	90	2	2	0	-1	1	3	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
Dubelloy_(source)	89	12	8	f	10	100	2	1	0	0	2	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dubelloy_(source)	89	14	9	f	6	100	1	2	0	2	5	6	0	3	0	0	2	0	0	2	0	-1	0	2	-1	0	0	0	0	0	0	0	0	0	0
Dubelloy_(source)	89	16	10	f	3	30	3	2	0	0	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0
Dubelloy_(source)	89	18	11	f	10	100	2	2	0	0	6	2	0	2	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0
Dubelloy_(source)	89	20	12	s	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dubelloy_(source)	89	21	13	f	10	80	1	1	0	0	0	0	0	1	0	2	0	0	0	-1	0	-1	0	2	0	0	0	0	0	0	0	0	1	0	0
Dubelloy_(source)	89	23	14	s	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dubelloy_(source)	89	25	15	f	20	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	-1	0	0	0	0	0	0	0	0	0	0
Dubelloy_(sous_bois)	90	10	7	f	200	30	2	4	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	4	0	0	0	0	0	0	0	0	0	0
Dubelloy_(sous_bois)	90	12	8	f	100	90	2	2	0	0	0	2	0	2	0	2	0	0	0	3	0	2	0	4	2	0	0	0	0	0	0	0	0	0	0
Dubelloy_(sous_bois)	90	14	9	f	150	90	1	3	0	0	2	2	0	2	0	1	0	0	0	2	0	-1	0	4	5	0	0	0	0	0	0	0	1	0	0
Dubelloy_(sous_bois)	90	16	10	f	50	75	3	2	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	2	3	0	0	0	0	0	0	0	0	0	0
Dubelloy_(sous_bois)	90	18	11	f	50	90	2	2	0	0	2	0	0	2	0	-1	0	0	0	2	0	2	0	2	3	0	0	0	0	0	0	0	2	0	0
Dubelloy_(sous_bois)	90	20	12	f	60	50	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
Dubelloy_(sous_bois)	90	21	13	f	50	30	1	2	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	2	2	-1	0	0	0	0	0	0	0	0	0	0
Dubelloy_(sous_bois)	90	23	14	f	50	0	1	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Dubelloy_(sous_bois)	90	25	15	f	30	50	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	-1	0	0	0	0	0	0	0	2	0	0
Dubisquet_Nord	91	1	1	f	20	80			0	3	3	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Dubisquet_Nord	91	2	2	f		NA			0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dubisquet_Nord	91	3	3	f	30	0			0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Dubisquet_Nord	91	5	4	f	25	15	4	1	0	0	5	0	0	4	0	0	0	0	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0
Dubisquet_Nord	91	7	5	f	20	10	4	1	0	0	6	0	0	4	3	4	0	0	4	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Dubisquet_Nord	91	8	6	f	15	0	4	1	0	0	4	0	0	-1	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	9	0	0
Dubisquet_Nord	91	10	7	f	30	10	3	1	0	0	4	0	0	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0
Dubisquet_Nord	91	12	8	f	20	50	3	2	0	0	3	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Dubisquet_Nord	91	14	9	f	10	80	2	3	0	1	3	0	0	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0
Dubisquet_Nord	91	16	10	f	10	10	2.5	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Dubisquet_Nord	91	18	11	f	15	95	4	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Dubisquet_Nord	91	20	12	f		NA																													
